id_order,id_driver,id_customer,tanggal,jarak_km,durasi_menit,tarif
3331,66,77.0,2023-12-15,5.81,22,22700
3332,66,131.0,2023-04-02,7.52,36,27500
3333,66,99.0,2023-07-19,5.52,26,22000
3334,66,76.0,2023-08-11,3.93,12,16800
3335,66,196.0,2023-03-30,4.01,8,16700
3336,66,193.0,2023-06-23,3.93,10,16500
3337,66,13.0,2023-02-28,6.97,33,25500
3338,66,15.0,2023-10-21,6.61,24,24800
3339,66,111.0,2023-07-13,2.68,12,12500
3340,66,59.0,2023-06-13,7.26,31,26600
3341,66,35.0,2023-10-19,3.5,14,15300
3342,66,8.0,2023-03-16,3.76,11,15700
3343,66,189.0,2023-05-13,1.9,3,10600
3344,66,157.0,2023-07-26,5.71,17,22300
3345,66,,2023-11-21,7.68,15,27800
3346,66,59.0,2023-04-26,7.45,18,27600
3347,66,108.0,2023-07-25,3.85,17,17000
3348,66,71.0,2023-10-23,1.0,4,8500
3349,66,54.0,2023-12-31,2.7,6,13100
3350,66,185.0,2023-01-31,2.6,9,12300
3351,66,53.0,2023-07-15,3.68,12,16100
3352,66,161.0,2023-12-05,3.88,16,17100
3353,66,67.0,2023-12-29,6.41,16,24000
3354,66,27.0,2023-06-14,7.24,28,26300
3355,66,155.0,2024-01-01,4.9,17,19200
3356,66,7.0,2023-04-13,9.01,25,32500
3357,66,45.0,2023-03-16,1.45,6,9200
3358,66,68.0,2023-04-05,6.77,16,25700
3359,66,172.0,2023-04-16,8.6,22,30300
3360,66,186.0,2023-02-20,7.03,33,26300
3361,66,12.0,2023-09-30,1.79,6,10600
3362,66,19.0,2023-12-06,2.18,7,11700
3363,66,151.0,2023-09-24,5.02,11,20000
3364,66,140.0,2023-03-19,5.95,15,22700
3365,66,56.0,2023-12-03,7.27,26,26300
3366,66,35.0,2023-12-17,5.05,11,20400
3367,66,93.0,2023-02-11,9.85,22,34900
3368,66,7.0,2023-08-12,2.64,8,12900
3369,66,164.0,2023-01-14,9.18,33,32300
3370,66,64.0,2023-09-21,2.91,8,13300
3371,66,85.0,2023-02-07,8.39,25,30300
3372,67,128.0,2023-10-31,1.2,2,9100
3373,67,65.0,2023-01-21,4.52,11,19000
3374,67,186.0,2023-10-11,7.04,25,26500
3375,67,2.0,2023-07-02,1.41,5,9500
3376,67,104.0,2023-09-22,2.5,10,12700
3377,67,148.0,2023-03-30,1.39,4,9200
3378,67,114.0,2023-07-03,1.61,3,10000
3379,67,98.0,2023-10-09,3.21,8,14400
3380,67,63.0,2023-07-23,6.53,27,24700
3381,67,139.0,2023-10-01,1.33,3,9200
3382,67,2.0,2023-09-30,5.8,18,22400
3383,67,40.0,2023-05-07,1.55,7,10000
3384,67,175.0,2023-09-21,7.6,36,28200
3385,67,118.0,2023-08-18,2.33,5,11700
3386,67,150.0,2023-03-30,7.19,19,26300
3387,67,155.0,2023-08-14,4.16,20,17900
3388,67,179.0,2023-12-30,8.94,40,31700
3389,67,158.0,2023-03-10,6.98,24,25800
3390,67,161.0,2023-05-18,6.88,32,25700
3391,67,62.0,2023-02-26,4.23,13,17400
3392,67,85.0,2023-03-14,1.62,6,9400
3393,67,109.0,2023-08-18,5.86,24,22800
3394,67,82.0,2023-01-01,8.58,31,30500
3395,67,129.0,2023-12-14,7.1,20,25800
3396,67,175.0,2023-05-23,3.08,10,14700
3397,67,164.0,2023-12-09,2.24,10,11500
3398,67,68.0,2023-09-20,9.02,33,32400
3399,67,44.0,2023-08-04,7.54,22,27500
3400,67,6.0,2023-02-15,5.25,16,21000
3401,67,,2023-01-15,8.9,26,32100
3402,67,18.0,2023-06-26,5.74,25,22000
3403,67,71.0,2023-03-26,9.09,18,32400
3404,67,180.0,2023-01-20,8.44,25,30700
3405,67,120.0,2023-03-03,4.93,20,19300
3406,68,,2023-06-13,1.59,6,9600
3407,68,11.0,2023-04-18,5.18,11,20800
3408,68,52.0,2023-05-02,8.49,20,30400
3409,68,87.0,2023-12-07,8.43,24,29700
3410,68,8.0,2023-06-09,9.73,23,34500
3411,68,165.0,2023-01-15,1.25,2,8500
3412,68,194.0,2023-10-23,7.19,15,26500
3413,68,,2023-05-28,1.39,5,9100
3414,68,141.0,2023-03-14,5.57,16,22100
3415,68,178.0,2023-09-27,6.76,25,25000
3416,68,58.0,2023-03-02,2.51,9,12200
3417,68,,2023-02-27,9.76,31,33700
3418,68,112.0,2023-03-21,8.02,22,29400
3419,68,1.0,2023-09-29,6.93,24,25400
3420,68,180.0,2023-09-03,4.87,17,20000
3421,68,112.0,2023-01-02,7.7,30,27800
3422,68,174.0,2023-04-13,8.36,23,29600
3423,68,156.0,2023-08-29,3.82,12,16500
3424,68,82.0,2023-01-30,5.84,25,23000
3425,68,34.0,2023-07-11,3.83,10,16200
3426,68,47.0,2023-12-22,8.1,26,28900
3427,68,121.0,2023-03-02,4.37,16,17800
3428,68,25.0,2023-08-03,6.83,19,25200
3429,68,26.0,2023-10-26,1.02,2,7700
3430,68,173.0,2023-05-06,4.45,22,18300
3431,68,126.0,2023-05-13,1.82,4,10600
3432,68,152.0,2023-02-08,6.92,27,26100
3433,68,27.0,2023-07-15,3.95,16,16900
3434,68,124.0,2023-02-17,6.6,18,25300
3435,68,72.0,2023-04-04,5.87,21,22500
3436,68,63.0,2023-07-17,6.78,25,24900
3437,69,134.0,2023-10-06,6.04,25,23400
3438,69,138.0,2023-05-05,4.85,17,19600
3439,69,95.0,2023-08-06,7.41,30,27500
3440,69,147.0,2023-11-29,9.54,22,33800
3441,69,178.0,2023-08-25,6.78,27,25500
3442,69,143.0,2023-12-05,2.27,5,12000
3443,69,180.0,2023-12-01,5.05,11,20000
3444,69,146.0,2023-10-14,2.75,11,12800
3445,69,50.0,2023-10-17,2.6,7,12800
3446,69,,2023-03-21,1.49,4,9400
3447,69,187.0,2023-04-22,8.25,23,29400
3448,69,11.0,2023-01-31,3.22,15,14700
3449,69,190.0,2023-08-27,7.45,26,27500
3450,69,185.0,2023-03-17,4.68,17,19500
3451,69,17.0,2023-08-30,8.49,41,30800
3452,69,56.0,2023-06-19,7.17,35,26800
3453,69,3.0,2023-09-02,5.58,18,21700
3454,69,165.0,2023-08-12,1.48,4,9000
3455,69,93.0,2023-03-05,6.99,27,25600
3456,69,151.0,2023-02-20,5.53,22,21800
3457,69,55.0,2023-10-29,2.31,8,11500
3458,69,143.0,2023-07-12,2.16,5,11600
3459,69,,2023-06-13,2.86,8,13500
3460,69,110.0,2023-11-13,4.32,13,17500
3461,69,132.0,2023-12-27,7.52,18,27400
3462,69,117.0,2023-10-31,7.33,17,26700
3463,69,193.0,2023-07-16,7.29,18,26500
3464,69,36.0,2023-09-24,8.37,38,30500
3465,69,123.0,2023-04-04,5.94,28,23300
3466,69,10.0,2023-09-01,8.95,27,31500
3467,69,131.0,2023-11-21,4.45,20,18200
3468,69,48.0,2023-02-13,4.92,14,19300
3469,69,93.0,2023-01-13,3.16,11,14500
3470,69,154.0,2023-09-14,7.81,34,28300
3471,69,88.0,2023-11-04,8.69,31,30700
3472,69,59.0,2023-01-11,6.61,17,24300
3473,69,70.0,2023-07-04,4.51,17,18500
3474,69,57.0,2023-04-22,3.09,10,13900
3475,69,16.0,2023-05-07,1.87,8,10600
3476,69,138.0,2023-12-03,5.74,21,22600
3477,69,36.0,2023-02-10,7.91,23,28500
3478,69,27.0,2023-09-14,7.6,22,28200
3479,69,36.0,2023-11-03,3.5,13,15300
3480,69,35.0,2023-12-06,3.49,17,15500
3481,69,83.0,2023-06-16,7.51,31,27400
3482,69,184.0,2023-04-24,1.19,3,8600
3483,69,127.0,2023-07-15,4.45,21,18600
3484,69,168.0,2023-09-17,9.17,23,32400
3485,69,35.0,2023-10-28,5.96,25,22700
3486,69,198.0,2023-06-25,7.85,32,28000
3487,69,104.0,2023-06-17,1.48,2,9000
3488,69,50.0,2023-01-28,6.25,24,23600
3489,69,42.0,2023-12-11,6.05,29,23600
3490,69,87.0,2023-09-29,8.94,31,32000
3491,69,178.0,2023-09-16,1.77,6,10400
3492,69,129.0,2023-11-15,3.08,14,13800
3493,69,30.0,2023-05-18,4.0,8,17400
3494,70,101.0,2023-12-08,6.77,19,25500
3495,70,82.0,2023-05-27,3.21,8,14400
3496,70,165.0,2023-03-07,3.95,17,17200
3497,70,30.0,2023-07-22,9.18,24,32200
3498,70,,2023-12-18,7.93,27,28300
3499,70,74.0,2023-05-11,8.94,24,32000
3500,70,74.0,2023-11-15,5.99,27,23300
3501,70,32.0,2023-09-17,6.2,18,24000
3502,70,89.0,2023-05-16,6.85,15,25300
3503,70,148.0,2023-03-05,6.09,23,23100
3504,70,132.0,2023-11-05,3.77,17,16500
3505,70,42.0,2023-03-24,7.98,24,29100
3506,70,109.0,2023-11-12,4.11,11,17500
3507,70,127.0,2023-10-02,5.5,18,21900
3508,70,167.0,2023-06-07,4.64,16,19300
3509,70,181.0,2023-04-08,5.16,12,20900
3510,70,169.0,2023-04-06,1.61,5,9800
3511,70,113.0,2023-04-16,3.08,14,13900
3512,70,140.0,2023-02-03,8.88,28,31200
3513,70,107.0,2023-05-07,5.26,20,20400
3514,70,189.0,2023-09-21,6.04,18,23400
3515,70,191.0,2023-08-29,8.76,43,31000
3516,70,20.0,2023-02-07,9.13,28,32200
3517,70,143.0,2023-08-24,2.92,9,14100
3518,70,70.0,2023-10-18,3.57,14,15300
3519,70,71.0,2023-09-17,1.85,5,10000
3520,70,70.0,2023-10-15,2.68,5,13100
3521,70,134.0,2023-09-19,8.39,33,30600
3522,70,185.0,2023-03-28,8.94,20,32000
3523,70,55.0,2023-01-24,7.99,31,28600
3524,70,48.0,2023-02-06,8.58,40,30600
3525,70,160.0,2023-12-28,4.6,16,18600
3526,70,31.0,2023-04-12,9.98,31,35200
3527,70,166.0,2023-09-21,2.72,7,12900
3528,70,148.0,2023-06-29,2.38,9,12200
3529,70,175.0,2023-03-23,8.85,19,31300
3530,70,146.0,2023-01-31,6.89,16,25900
3531,70,134.0,2023-05-18,9.93,29,34300
3532,70,,2023-02-26,4.05,9,17500
3533,70,77.0,2023-07-03,8.95,23,31300
3534,70,181.0,2023-11-30,1.71,8,9800
3535,70,22.0,2023-11-19,6.61,30,24600
3536,70,81.0,2023-07-06,6.59,20,24400
3537,70,180.0,2023-11-22,1.79,4,10700
3538,70,181.0,2023-09-29,1.99,4,11300
3539,70,137.0,2023-06-13,8.15,26,29100
3540,70,51.0,2023-12-17,4.25,18,17400
3541,70,42.0,2023-04-03,7.17,15,27000
3542,70,198.0,2023-08-08,3.55,16,15500
3543,70,78.0,2023-04-16,9.87,21,34300
3544,70,159.0,2023-04-19,6.6,13,24900
3545,70,37.0,2023-06-29,3.11,7,14700
3546,70,102.0,2023-09-25,1.75,5,10700
3547,70,69.0,2023-12-03,6.74,32,25400
3548,70,,2023-03-16,5.13,16,20700
3549,70,75.0,2023-03-22,3.57,14,15200
3550,70,46.0,2023-06-27,5.09,10,20600
3551,70,169.0,2023-09-26,9.82,25,34200
3552,70,192.0,2023-02-02,4.07,12,17500
3553,70,23.0,2023-01-23,5.31,19,21000
3554,70,153.0,2023-04-22,1.66,5,9600
3555,70,167.0,2023-09-28,2.55,10,13100
3556,70,121.0,2023-04-20,7.67,18,27500
3557,70,43.0,2023-12-23,6.43,17,24200
3558,70,46.0,2023-10-27,4.18,18,18000
3559,70,30.0,2023-06-08,5.46,25,21100
3560,70,181.0,2023-12-28,2.19,10,11400
3561,70,136.0,2023-09-06,1.88,6,10800
3562,70,193.0,2023-11-10,9.85,43,34700
3563,70,16.0,2023-11-13,6.05,24,23100
3564,70,174.0,2023-10-24,3.05,12,14200
3565,70,44.0,2023-07-13,3.58,12,15800
3566,70,32.0,2023-07-26,3.97,9,16600
3567,70,94.0,2023-01-18,8.9,25,31400
3568,70,149.0,2023-07-27,4.15,14,17000
3569,70,23.0,2023-10-27,2.98,10,14000
3570,70,114.0,2023-09-29,1.25,2,8500
3571,71,60.0,2023-08-01,5.62,12,22300
3572,71,73.0,2023-07-10,7.56,32,27200
3573,71,35.0,2023-11-22,4.12,18,17800
3574,71,26.0,2023-06-09,4.49,14,18000
3575,71,98.0,2023-11-19,8.15,28,29700
3576,71,133.0,2023-01-31,5.64,16,21500
3577,71,70.0,2023-01-18,7.81,15,28000
3578,71,28.0,2023-11-19,9.43,33,32700
3579,71,131.0,2023-11-08,9.21,18,32600
3580,71,102.0,2023-07-07,3.14,7,14800
3581,71,73.0,2023-10-08,6.83,25,25300
3582,71,48.0,2023-04-20,9.57,45,33900
3583,71,189.0,2023-11-03,4.7,12,19600
3584,71,119.0,2023-12-24,7.64,33,27900
3585,71,26.0,2023-03-20,3.98,8,16800
3586,71,64.0,2023-03-25,7.12,24,26400
3587,71,5.0,2023-10-19,5.64,17,22300
3588,71,154.0,2023-12-23,8.02,18,28600
3589,71,46.0,2023-09-10,1.36,4,8900
3590,71,101.0,2023-05-08,2.99,10,13900
3591,71,18.0,2023-10-04,6.34,23,23700
3592,71,110.0,2023-04-18,2.28,8,11700
3593,71,159.0,2023-09-21,1.04,2,8500
3594,71,59.0,2023-09-20,6.69,13,24500
3595,71,10.0,2023-09-14,1.63,7,9600
3596,71,53.0,2023-03-06,3.25,13,14500
3597,71,58.0,2023-05-31,7.55,32,28100
3598,71,150.0,2023-08-01,3.17,9,14800
3599,71,48.0,2023-02-13,3.47,12,15700
3600,71,153.0,2023-04-16,9.69,19,33600
3601,71,23.0,2023-01-27,9.06,26,32200
3602,71,177.0,2023-02-19,1.96,4,10900
3603,71,184.0,2023-07-23,8.32,39,29900
3604,72,194.0,2023-03-21,8.48,41,30600
3605,72,26.0,2023-01-24,5.51,25,21900
3606,72,15.0,2023-06-12,1.11,2,7900
3607,72,46.0,2023-03-07,5.6,14,21500
3608,72,165.0,2023-03-06,8.49,29,30700
3609,72,161.0,2023-11-11,2.41,9,11700
3610,72,81.0,2023-08-23,8.95,27,31800
3611,72,75.0,2023-03-23,6.82,18,25400
3612,72,144.0,2023-10-17,9.26,43,32400
3613,72,15.0,2023-04-02,6.34,27,24000
3614,72,12.0,2023-11-20,9.3,41,32900
3615,72,103.0,2023-02-09,8.42,31,30600
3616,72,200.0,2023-05-04,5.34,17,20700
3617,72,118.0,2023-12-05,3.89,18,16500
3618,72,15.0,2023-08-11,3.53,9,15900
3619,72,108.0,2023-06-03,9.97,27,34500
3620,72,,2023-05-18,2.38,7,12600
3621,72,166.0,2023-02-26,4.61,10,18600
3622,72,54.0,2023-08-27,5.97,15,22400
3623,72,51.0,2023-08-04,3.33,10,15200
3624,72,19.0,2023-06-28,1.3,4,8500
3625,72,80.0,2023-08-25,2.25,8,11400
3626,72,154.0,2023-10-15,8.15,21,29200
3627,72,89.0,2023-01-17,5.88,15,23000
3628,72,62.0,2023-03-29,8.5,39,30600
3629,72,14.0,2023-12-18,1.66,8,10300
3630,72,157.0,2023-06-25,4.42,19,17700
3631,72,189.0,2023-04-21,2.95,9,14300
3632,72,82.0,2023-03-20,4.06,15,17000
3633,72,194.0,2023-02-23,1.18,2,8000
3634,72,199.0,2023-02-13,2.32,10,11900
3635,72,194.0,2023-10-21,2.89,11,13800
3636,72,184.0,2023-01-28,3.25,7,15200
3637,72,175.0,2023-07-27,3.1,6,14600
3638,72,84.0,2023-03-29,8.68,26,30500
3639,72,146.0,2023-09-08,3.44,16,15800
3640,72,3.0,2023-08-20,3.71,8,16400
3641,72,8.0,2023-04-13,1.59,4,9500
3642,72,197.0,2023-06-04,3.63,9,16000
3643,72,6.0,2023-05-08,6.13,16,23600
3644,72,21.0,2023-07-21,8.91,37,31500
3645,72,15.0,2023-08-08,7.6,25,28200
3646,72,130.0,2023-11-03,3.88,8,16400
3647,72,126.0,2023-04-22,4.48,16,18000
3648,72,189.0,2023-01-01,4.8,18,19100
3649,72,198.0,2023-03-29,2.59,9,12900
3650,72,54.0,2023-06-11,3.77,14,16500
3651,72,41.0,2023-06-13,4.73,17,19600
3652,72,169.0,2023-12-19,4.15,13,17800
3653,72,55.0,2023-11-18,2.38,5,11700
3654,72,185.0,2023-07-27,5.84,20,22100
3655,72,177.0,2023-08-01,3.65,13,16300
3656,73,44.0,2023-02-07,3.04,10,14500
3657,73,12.0,2023-12-12,3.3,9,14800
3658,73,11.0,2023-01-21,2.33,10,12300
3659,73,33.0,2023-10-15,7.33,26,26400
3660,73,63.0,2023-08-27,3.16,14,14000
3661,73,1.0,2023-04-28,7.48,25,27700
3662,73,197.0,2023-03-28,3.4,10,14900
3663,73,92.0,2023-03-26,2.43,11,12100
3664,73,169.0,2023-06-21,1.02,4,8300
3665,73,87.0,2023-10-26,9.97,20,34400
3666,73,104.0,2023-01-31,2.01,6,11100
3667,73,11.0,2023-09-16,2.92,6,13600
3668,73,196.0,2023-12-03,9.68,39,34100
3669,73,184.0,2023-06-03,6.58,17,24900
3670,73,24.0,2023-03-07,1.21,4,8700
3671,73,199.0,2023-09-26,1.35,3,9500
3672,73,54.0,2023-01-25,7.91,25,28600
3673,73,,2023-02-16,4.0,13,17400
3674,73,124.0,2023-12-07,3.19,12,14600
3675,73,48.0,2023-04-08,8.4,19,30100
3676,73,157.0,2023-06-21,2.01,9,10900
3677,73,28.0,2023-07-09,2.61,11,13100
3678,73,,2023-05-04,7.96,32,28400
3679,73,105.0,2023-06-06,9.36,28,32900
3680,73,168.0,2023-05-06,7.35,32,26700
3681,73,165.0,2023-12-01,8.37,23,30500
3682,73,95.0,2023-06-04,8.71,40,31300
3683,73,28.0,2023-03-20,1.13,4,8300
3684,73,13.0,2023-08-04,5.42,13,21300
3685,73,161.0,2023-05-20,2.42,9,12000
3686,73,,2023-07-18,1.87,4,10400
3687,73,191.0,2023-08-02,9.65,34,33800
3688,73,26.0,2023-08-15,5.24,19,20400
3689,73,160.0,2023-05-01,3.5,8,15700
3690,73,165.0,2023-05-19,7.96,31,29000
3691,73,178.0,2023-11-04,5.9,16,23000
3692,73,125.0,2023-11-14,4.07,8,17000
3693,73,48.0,2023-01-17,1.67,5,9900
3694,73,59.0,2023-08-08,5.88,28,22300
3695,73,161.0,2023-09-05,5.43,24,21500
3696,73,82.0,2023-12-12,5.92,16,22800
3697,73,141.0,2023-07-21,6.29,29,24100
3698,73,148.0,2023-01-16,8.08,27,29400
3699,73,129.0,2023-05-11,9.69,25,34100
3700,73,98.0,2023-06-01,1.03,4,7500
3701,73,175.0,2023-02-20,8.65,32,31000
3702,73,199.0,2023-04-13,7.7,27,27600
3703,73,35.0,2023-04-24,7.37,29,26900
3704,73,63.0,2023-12-10,7.04,19,25600
3705,73,195.0,2023-05-19,4.95,22,20000
3706,73,45.0,2023-08-02,8.18,33,29800
3707,73,103.0,2023-04-05,7.31,15,27300
3708,73,95.0,2023-05-25,5.37,23,21300
3709,73,38.0,2023-12-25,3.12,15,14500
3710,73,92.0,2023-03-22,2.01,6,11500
3711,73,163.0,2023-01-25,2.11,9,11200
3712,73,86.0,2023-10-06,4.85,16,19900
3713,73,49.0,2023-11-17,9.79,20,34800
3714,73,173.0,2023-10-26,8.09,21,29500
3715,73,115.0,2023-11-23,7.83,23,28700
3716,73,88.0,2023-02-26,7.48,23,26900
3717,74,27.0,2023-06-28,0.75,2,7700
3718,74,11.0,2023-06-08,1.77,4,10100
3719,74,180.0,2024-01-01,1.24,3,9000
3720,74,112.0,2023-11-16,1.14,2,8400
3721,74,183.0,2023-09-01,1.69,5,9900
3722,74,154.0,2023-09-04,0.72,2,7400
3723,74,52.0,2023-05-10,1.84,8,10400
3724,74,101.0,2023-11-24,1.4,4,9600
3725,74,179.0,2023-12-15,1.36,6,9500
3726,74,65.0,2023-08-23,1.76,3,10700
3727,74,96.0,2023-01-17,0.72,2,7400
3728,74,167.0,2023-08-24,1.05,4,7700
3729,74,75.0,2023-04-05,1.06,3,8300
3730,74,97.0,2023-07-10,0.86,2,7500
3731,74,140.0,2023-05-19,1.15,2,8800
3732,74,26.0,2023-09-18,0.8,3,7800
3733,74,8.0,2023-06-24,1.39,3,9500
3734,74,185.0,2023-05-20,1.18,3,8500
3735,74,176.0,2023-12-12,1.5,7,9400
3736,74,20.0,2023-12-31,0.89,4,8100
3737,74,78.0,2023-11-05,1.78,8,10500
3738,74,141.0,2023-07-05,0.7,2,7100
3739,74,148.0,2023-02-07,1.6,6,9700
3740,74,27.0,2023-02-01,0.81,3,6900
3741,74,13.0,2023-07-23,1.37,3,8900
3742,74,74.0,2023-05-25,1.67,7,9600
3743,74,48.0,2023-08-12,1.46,4,8900
3744,74,185.0,2023-05-21,1.79,8,10700
3745,74,130.0,2023-05-08,1.83,8,10400
3746,74,70.0,2023-02-20,1.11,4,8000
3747,74,81.0,2023-12-12,0.85,2,7900
3748,74,178.0,2023-03-12,1.82,4,10900
3749,74,29.0,2023-08-06,1.01,4,7900
3750,74,91.0,2023-03-10,0.88,1,7300
3751,74,148.0,2023-08-18,1.66,3,9600
3752,74,7.0,2023-09-06,1.76,8,10500
3753,74,7.0,2023-11-15,1.07,4,7900
3754,74,77.0,2023-12-02,1.84,6,10000
3755,74,33.0,2023-10-19,0.55,2,6200
3756,74,36.0,2023-05-16,0.51,1,6300
3757,74,163.0,2023-10-08,1.56,7,10100
3758,74,183.0,2023-02-09,1.34,2,9200
3759,74,79.0,2023-10-21,1.5,5,9200
3760,74,34.0,2023-04-30,1.26,3,9200
3761,74,159.0,2023-09-19,0.83,2,7500
3762,74,34.0,2023-12-01,1.73,4,9600
3763,74,124.0,2023-02-08,1.31,4,8400
3764,74,,2023-08-08,1.94,7,10500
3765,74,44.0,2023-06-15,0.67,2,7500
3766,74,26.0,2023-03-15,1.84,6,11000
3767,74,152.0,2023-09-09,1.81,4,10000
3768,74,31.0,2023-07-05,1.89,4,10700
3769,74,193.0,2023-08-19,1.44,6,8900
3770,74,150.0,2023-09-25,1.02,4,8400
3771,74,67.0,2023-11-25,1.01,4,7800
3772,74,134.0,2023-10-18,1.64,3,9500
3773,74,117.0,2023-09-08,1.44,3,9400
3774,74,188.0,2023-01-03,1.53,7,9400
3775,74,150.0,2023-11-29,0.78,2,7600
3776,74,81.0,2023-07-21,1.43,6,8900
3777,75,125.0,2023-03-21,5.75,15,22200
3778,75,118.0,2023-10-09,2.65,8,13300
3779,75,77.0,2023-12-27,4.81,12,19300
3780,75,108.0,2023-04-01,5.48,21,21800
3781,75,165.0,2023-10-14,2.99,11,14000
3782,75,73.0,2023-10-01,2.54,7,12300
3783,75,63.0,2023-02-10,6.44,18,24200
3784,75,,2023-05-11,2.64,11,12600
3785,75,78.0,2023-09-15,8.95,31,32200
3786,75,108.0,2023-11-10,6.39,18,24400
3787,75,164.0,2023-09-20,8.43,41,29800
3788,75,134.0,2023-09-24,4.02,9,16500
3789,75,55.0,2023-11-17,9.62,47,34000
3790,75,110.0,2023-07-16,8.93,18,32000
3791,75,41.0,2023-02-09,8.1,18,29000
3792,75,187.0,2023-08-15,6.19,17,23600
3793,75,66.0,2023-04-02,5.39,19,20800
3794,75,181.0,2023-01-12,6.02,26,23000
3795,75,17.0,2023-05-09,1.84,5,10200
3796,75,65.0,2023-12-13,2.65,6,12400
3797,75,141.0,2023-08-09,5.74,18,22000
3798,75,76.0,2023-12-06,4.49,17,17900
3799,75,200.0,2023-04-29,7.53,22,27400
3800,75,,2023-09-15,1.07,4,8100
3801,75,174.0,2023-03-29,2.81,12,13400
3802,75,16.0,2023-03-30,2.75,7,13000
3803,75,130.0,2023-04-24,9.28,23,32400
3804,75,149.0,2023-05-06,2.0,4,11400
3805,75,57.0,2023-08-12,6.54,21,24800
3806,75,94.0,2023-01-30,5.46,11,20900
3807,75,63.0,2023-07-31,8.27,40,30300
3808,75,198.0,2023-01-15,5.15,17,20700
3809,75,53.0,2023-09-30,8.37,34,29900
3810,75,,2023-12-04,4.32,16,17400
3811,75,187.0,2023-03-07,6.54,13,24700
3812,75,99.0,2023-03-16,5.58,20,21500
3813,75,185.0,2023-02-01,2.69,12,13200
3814,75,76.0,2023-10-05,7.94,18,29000
3815,75,31.0,2023-05-20,1.99,6,11400
3816,75,95.0,2023-12-08,1.96,8,10800
3817,75,182.0,2023-12-26,5.53,12,21100
3818,75,132.0,2023-04-09,1.84,7,10300
3819,75,198.0,2023-04-28,3.7,16,15700
3820,76,61.0,2023-11-03,9.18,35,32500
3821,76,133.0,2023-03-27,4.24,17,17300
3822,76,122.0,2023-05-27,8.02,34,29100
3823,76,16.0,2023-12-11,6.75,28,24900
3824,76,161.0,2023-07-11,4.95,22,19500
3825,76,72.0,2023-04-05,4.03,11,17500
3826,76,75.0,2023-12-28,5.46,26,20900
3827,76,137.0,2023-12-30,5.35,22,21300
3828,76,70.0,2023-01-24,2.29,6,11600
3829,76,114.0,2023-10-26,9.13,35,31800
3830,76,98.0,2023-07-08,1.32,6,9100
3831,76,132.0,2023-09-22,5.46,19,20800
3832,76,42.0,2023-01-22,4.09,14,17400
3833,76,44.0,2023-11-22,2.43,9,12100
3834,76,34.0,2023-01-04,3.96,8,16600
3835,76,159.0,2023-07-22,4.09,14,16800
3836,76,24.0,2023-08-17,7.37,24,26700
3837,76,168.0,2023-01-06,1.05,2,7700
3838,76,164.0,2023-01-12,6.0,26,22600
3839,76,146.0,2023-09-09,1.7,5,9800
3840,76,10.0,2023-07-12,5.57,18,22000
3841,76,19.0,2023-10-12,2.24,5,11900
3842,76,181.0,2023-06-13,7.25,29,27000
3843,76,116.0,2023-11-24,9.55,42,33800
3844,76,96.0,2023-11-19,8.29,35,30100
3845,76,60.0,2023-04-07,4.46,16,18800
3846,76,42.0,2023-10-09,6.47,22,24800
3847,76,127.0,2023-09-17,6.82,27,25000
3848,76,25.0,2023-08-26,8.29,24,30100
3849,76,13.0,2023-01-07,1.44,6,9500
3850,77,128.0,2023-06-06,2.72,8,12600
3851,77,144.0,2023-08-28,4.15,18,17700
3852,77,140.0,2023-06-06,7.37,32,27100
3853,77,186.0,2023-07-24,1.69,6,10200
3854,77,60.0,2023-07-29,6.78,19,24900
3855,77,64.0,2023-05-19,4.42,11,17900
3856,77,55.0,2023-10-05,1.1,4,8800
3857,77,156.0,2023-10-03,6.7,22,25100
3858,77,12.0,2023-07-18,1.81,6,10800
3859,77,86.0,2023-07-01,6.8,33,25400
3860,77,169.0,2023-01-14,6.69,31,25500
3861,77,69.0,2023-11-01,4.21,19,17200
3862,77,86.0,2023-08-09,8.36,31,30400
3863,77,,2023-03-31,7.28,36,26500
3864,77,177.0,2023-12-09,3.43,11,14900
3865,77,68.0,2023-08-10,1.58,5,9800
3866,77,20.0,2023-10-20,2.05,5,11300
3867,77,39.0,2023-01-17,4.09,16,17500
3868,77,,2023-07-08,3.86,18,16900
3869,77,41.0,2023-02-20,3.65,8,15400
3870,77,112.0,2023-09-14,3.17,11,15000
3871,77,,2023-10-24,6.26,17,23900
3872,77,82.0,2023-01-29,6.32,14,24000
3873,77,61.0,2023-09-24,2.13,9,10900
3874,77,12.0,2023-12-30,9.15,22,32500
3875,77,26.0,2023-06-24,2.99,6,14200
3876,77,9.0,2023-08-13,1.31,3,9300
3877,77,98.0,2023-12-13,1.85,6,10400
3878,77,26.0,2023-07-16,9.02,39,32100
3879,77,20.0,2023-04-08,1.46,6,9500
3880,77,126.0,2023-10-05,9.86,25,34800
3881,77,115.0,2023-02-13,1.49,7,9800
3882,77,128.0,2023-08-24,3.2,14,14300
3883,77,43.0,2023-02-17,9.3,39,32600
3884,77,47.0,2023-04-03,2.32,10,11800
3885,77,184.0,2023-12-12,1.95,7,10400
3886,77,148.0,2023-06-13,3.54,8,15400
3887,77,131.0,2023-03-03,7.41,25,27000
3888,77,23.0,2023-11-14,2.52,10,12500
3889,77,95.0,2023-06-17,6.99,19,25400
3890,77,38.0,2023-05-31,4.11,9,16800
3891,77,39.0,2023-05-14,6.02,25,22600
